,Unnamed: 0,country,year,life_expectancy
27586,107184,Ecuador,1937,32.9
27587,107185,Egypt,1937,34.5
27588,107186,El Salvador,1937,33.8
27589,107187,Equatorial Guinea,1937,29.8
27590,107188,Eritrea,1937,30.2
27591,107190,Estonia,1937,57.67
27592,107191,Ethiopia,1937,29.0
27593,107194,Fiji,1937,38.1
27594,107195,Finland,1937,57.1
27595,107196,France,1937,59.17
27596,107197,French Guiana,1937,40.94
27597,107198,French Polynesia,1937,35.2
27598,107199,Gabon,1937,30.6
27599,107200,Gambia,1937,28.8
27600,107201,Georgia,1937,46.06
27601,107202,Germany,1937,62.07
27602,107203,Ghana,1937,34.3
27603,107205,Greece,1937,52.8
27604,107206,Greenland,1937,34.86
27605,107207,Grenada,1937,47.72
27606,107208,Guadeloupe,1937,40.9
27607,107209,Guam,1937,41.24
27608,107210,Guatemala,1937,28.08
27609,107212,Guinea,1937,30.92
27610,107213,Guinea-Bissau,1937,34.37
27611,107214,Guyana,1937,46.86
27612,107215,Haiti,1937,29.0
27613,107217,Honduras,1937,36.33
27614,107218,"Hong Kong, China",1937,50.33
27615,107219,Hungary,1937,54.96
27616,107220,Iceland,1937,63.52
27617,107221,India,1937,31.28
27618,107222,Indonesia,1937,35.0
27619,107223,Iran,1937,25.6
27620,107224,Iraq,1937,31.2
27621,107225,Ireland,1937,59.12
27622,107227,Israel,1937,36.29
27623,107228,Italy,1937,55.49
27624,107229,Jamaica,1937,47.2
27625,107230,Japan,1937,49.0
27626,107232,Jordan,1937,33.44
27627,107233,Kazakhstan,1937,40.39
27628,107234,Kenya,1937,26.37
27629,107235,Kiribati,1937,28.22
27630,107236,North Korea,1937,41.53
27631,107237,South Korea,1937,41.53
27632,107240,Kuwait,1937,26.0
27633,107241,Kyrgyz Republic,1937,38.13
27634,107242,Lao,1937,31.9
27635,107243,Latvia,1937,56.71
27636,107244,Lebanon,1937,29.7
27637,107245,Lesotho,1937,32.8
27638,107246,Liberia,1937,31.1
27639,107247,Libya,1937,33.1
27640,107249,Lithuania,1937,56.77
27641,107250,Luxembourg,1937,61.06
27642,107251,"Macao, China",1937,49.03
27643,107252,"Macedonia, FYR",1937,45.07
27644,107253,Madagascar,1937,30.5
27645,107254,Malawi,1937,30.3
27646,107255,Malaysia,1937,38.61
27647,107256,Maldives,1937,32.65
27648,107257,Mali,1937,26.41
27649,107258,Malta,1937,58.74
27650,107260,Martinique,1937,43.39
27651,107261,Mauritania,1937,32.0
27652,107262,Mauritius,1937,33.72
27653,107263,Mayotte,1937,32.5
27654,107264,Mexico,1937,36.8
27655,107265,"Micronesia, Fed. Sts.",1937,39.7
27656,107266,Moldova,1937,44.32
27657,107268,Mongolia,1937,31.8
27658,107269,Montenegro,1937,48.87
27659,107271,Morocco,1937,33.1
27660,107272,Mozambique,1937,30.28
27661,107273,Myanmar,1937,30.8
27662,107274,Namibia,1937,32.4
27663,107276,Nepal,1937,32.8
27664,107277,Netherlands,1937,66.98
27665,107278,Netherlands Antilles,1937,47.65
27666,107279,New Caledonia,1937,37.08
27667,107280,New Zealand,1937,63.95
27668,107282,Nicaragua,1937,32.87
27669,107283,Niger,1937,30.8
27670,107284,Nigeria,1937,30.4
27671,107289,Norway,1937,66.04
27672,107290,Oman,1937,32.3
27673,107291,Pakistan,1937,31.36
27674,107293,Panama,1937,40.45
27675,107294,Papua New Guinea,1937,31.5
27676,107295,Paraguay,1937,43.05
27677,107296,Peru,1937,35.7
27678,107297,Philippines,1937,39.3
27679,107299,Poland,1937,52.72
27680,107300,Portugal,1937,48.26
27681,107301,Puerto Rico,1937,44.4
27682,107302,Qatar,1937,30.8
27683,107303,Reunion,1937,33.0
27684,107304,Romania,1937,47.32
27685,107305,Russia,1937,39.9
27686,107306,Rwanda,1937,34.29
27687,107310,St. Lucia,1937,41.25
27688,107312,St. Vincent and the Grenadines,1937,39.23
27689,107314,Samoa,1937,29.05
27690,107316,Sao Tome and Principe,1937,32.94
27691,107317,Saudi Arabia,1937,32.1
27692,107318,Senegal,1937,26.4
27693,107319,Serbia,1937,48.35
27694,107322,Seychelles,1937,54.58
27695,107323,Sierra Leone,1937,24.76
27696,107324,Singapore,1937,47.82
27697,107325,Slovak Republic,1937,53.2
27698,107326,Slovenia,1937,52.38
27699,107327,Solomon Islands,1937,28.71
27700,107328,Somalia,1937,29.4
27701,107330,South Africa,1937,37.02
27702,107332,Spain,1937,47.22
27703,107333,Sri Lanka,1937,42.64
27704,107334,Sudan,1937,31.4
27705,107335,Suriname,1937,43.35
27706,107337,Swaziland,1937,32.3
27707,107338,Sweden,1937,64.63
27708,107339,Switzerland,1937,63.51
27709,107340,Syria,1937,33.29
27710,107341,Taiwan,1937,42.5
27711,107342,Tajikistan,1937,38.42
27712,107343,Tanzania,1937,32.2
27713,107344,Thailand,1937,40.3
27714,107345,Timor-Leste,1937,28.95
27715,107346,Togo,1937,31.3
27716,107348,Tonga,1937,42.47
27717,107350,Trinidad and Tobago,1937,49.22
27718,107351,Tunisia,1937,32.87
27719,107352,Turkey,1937,35.43
27720,107353,Turkmenistan,1937,36.64
27721,107356,Uganda,1937,26.4
27722,107357,Ukraine,1937,49.05
27723,107358,United Arab Emirates,1937,30.7
27724,107359,United Kingdom,1937,61.88
27725,107360,United States,1937,61.1
27726,107361,Uruguay,1937,48.69
27727,107363,Uzbekistan,1937,41.11
27728,107365,Vanuatu,1937,27.38
27729,107366,Venezuela,1937,35.1
27730,107367,West Bank and Gaza,1937,33.97
27731,107369,Western Sahara,1937,34.75
27732,107370,Vietnam,1937,34.35
27733,107371,Virgin Islands (U.S.),1937,46.64
27734,107374,Yemen,1937,23.39
27735,107376,Zambia,1937,32.6
27736,107377,Zimbabwe,1937,33.7
27737,107379,South Sudan,1937,26.67
27738,107901,Afghanistan,1938,26.8
27739,107903,Albania,1938,43.45
27740,107904,Algeria,1938,31.3
27741,107907,Angola,1938,26.98
27742,107909,Antigua and Barbuda,1938,47.6
27743,107910,Argentina,1938,57.18
27744,107911,Armenia,1938,49.87
27745,107912,Aruba,1938,48.49
27746,107913,Australia,1938,65.87
27747,107914,Austria,1938,58.58
27748,107915,Azerbaijan,1938,45.04
27749,107916,Bahamas,1938,49.25
27750,107917,Bahrain,1938,32.47
27751,107918,Bangladesh,1938,33.87
27752,107919,Barbados,1938,46.19
27753,107920,Belarus,1938,52.67
27754,107921,Belgium,1938,60.15
27755,107922,Belize,1938,43.7
27756,107923,Benin,1938,31.0
27757,107925,Bhutan,1938,28.8
27758,107926,Bolivia,1938,33.0
27759,107927,Bosnia and Herzegovina,1938,44.89
27760,107928,Botswana,1938,33.6
27761,107929,Brazil,1938,35.71
27762,107931,Brunei,1938,48.19
27763,107932,Bulgaria,1938,52.03
27764,107933,Burkina Faso,1938,29.2
27765,107934,Burundi,1938,31.5
27766,107935,Cambodia,1938,35.0
27767,107936,Cameroon,1938,28.75
27768,107937,Canada,1938,63.31
27769,107938,Cape Verde,1938,36.6
27770,107940,Central African Republic,1938,30.0
27771,107941,Chad,1938,30.9
27772,107943,Chile,1938,40.08
27773,107944,China,1938,33.86
27774,107947,Colombia,1938,36.6
27775,107948,Comoros,1938,32.1
27776,107949,"Congo, Dem. Rep.",1938,31.6
27777,107950,"Congo, Rep.",1938,32.7
27778,107952,Costa Rica,1938,45.96
27779,107953,Cote d'Ivoire,1938,31.16
27780,107954,Croatia,1938,50.59
27781,107955,Cuba,1938,46.31
27782,107956,Cyprus,1938,49.3
27783,107957,Czech Republic,1938,58.91
27784,107959,Denmark,1938,64.99
27785,107960,Djibouti,1938,29.9
27786,107962,Dominican Republic,1938,32.78
27787,107964,Ecuador,1938,32.9
27788,107965,Egypt,1938,34.8
27789,107966,El Salvador,1938,34.52
27790,107967,Equatorial Guinea,1938,29.8
27791,107968,Eritrea,1938,30.2
27792,107970,Estonia,1938,58.96
27793,107971,Ethiopia,1938,29.0
27794,107974,Fiji,1938,39.1
27795,107975,Finland,1938,57.2
27796,107976,France,1938,58.97
27797,107977,French Guiana,1938,41.81
27798,107978,French Polynesia,1938,36.0
27799,107979,Gabon,1938,30.6
27800,107980,Gambia,1938,28.8
27801,107981,Georgia,1938,47.74
27802,107982,Germany,1938,62.36
27803,107983,Ghana,1938,34.82
27804,107985,Greece,1938,53.31
27805,107986,Greenland,1938,36.36
27806,107987,Grenada,1938,48.31
27807,107988,Guadeloupe,1938,41.72
27808,107989,Guam,1938,42.39
27809,107990,Guatemala,1938,28.83
27810,107992,Guinea,1938,30.93
27811,107993,Guinea-Bissau,1938,34.71
27812,107994,Guyana,1938,47.64
27813,107995,Haiti,1938,29.0
27814,107997,Honduras,1938,36.68
27815,107998,"Hong Kong, China",1938,51.23
27816,107999,Hungary,1938,55.64
27817,108000,Iceland,1938,65.09
27818,108001,India,1938,31.61
27819,108002,Indonesia,1938,35.38
27820,108003,Iran,1938,25.6
27821,108004,Iraq,1938,31.2
27822,108005,Ireland,1938,59.34
27823,108007,Israel,1938,38.43
27824,108008,Italy,1938,56.13
27825,108009,Jamaica,1938,45.9
27826,108010,Japan,1938,49.0
27827,108012,Jordan,1938,34.31
27828,108013,Kazakhstan,1938,42.07
27829,108014,Kenya,1938,26.68
27830,108015,Kiribati,1938,29.33
27831,108016,North Korea,1938,42.57
27832,108017,South Korea,1938,42.57
27833,108020,Kuwait,1938,26.0
27834,108021,Kyrgyz Republic,1938,39.81
27835,108022,Lao,1938,31.9
27836,108023,Latvia,1938,59.93
27837,108024,Lebanon,1938,29.7
27838,108025,Lesotho,1938,32.8
27839,108026,Liberia,1938,31.1
27840,108027,Libya,1938,33.1
27841,108029,Lithuania,1938,57.29
27842,108030,Luxembourg,1938,59.2
27843,108031,"Macao, China",1938,49.87
27844,108032,"Macedonia, FYR",1938,45.6
27845,108033,Madagascar,1938,30.5
27846,108034,Malawi,1938,30.3
27847,108035,Malaysia,1938,39.75
27848,108036,Maldives,1938,32.65
27849,108037,Mali,1938,26.41
27850,108038,Malta,1938,58.87
27851,108040,Martinique,1938,44.22
27852,108041,Mauritania,1938,32.0
27853,108042,Mauritius,1938,32.62
27854,108043,Mayotte,1938,32.5
27855,108044,Mexico,1938,39.4
27856,108045,"Micronesia, Fed. Sts.",1938,40.78
27857,108046,Moldova,1938,45.38
27858,108048,Mongolia,1938,31.8
27859,108049,Montenegro,1938,49.67
27860,108051,Morocco,1938,33.1
27861,108052,Mozambique,1938,30.28
27862,108053,Myanmar,1938,30.8
27863,108054,Namibia,1938,32.4
27864,108056,Nepal,1938,32.8
27865,108057,Netherlands,1938,67.4
27866,108058,Netherlands Antilles,1938,48.48
27867,108059,New Caledonia,1938,38.01
27868,108060,New Zealand,1938,64.4
27869,108062,Nicaragua,1938,33.41
27870,108063,Niger,1938,30.8
27871,108064,Nigeria,1938,30.4
27872,108069,Norway,1938,67.09
27873,108070,Oman,1938,32.3
27874,108071,Pakistan,1938,31.72
27875,108073,Panama,1938,41.1
27876,108074,Papua New Guinea,1938,31.5
27877,108075,Paraguay,1938,44.56
27878,108076,Peru,1938,35.7
27879,108077,Philippines,1938,40.0
27880,108079,Poland,1938,53.21
27881,108080,Portugal,1938,49.32
27882,108081,Puerto Rico,1938,44.94
27883,108082,Qatar,1938,30.8
27884,108083,Reunion,1938,33.0
27885,108084,Romania,1938,48.38
27886,108085,Russia,1938,41.4
27887,108086,Rwanda,1938,34.7
27888,108090,St. Lucia,1938,42.08
27889,108092,St. Vincent and the Grenadines,1938,40.05
27890,108094,Samoa,1938,30.27
27891,108096,Sao Tome and Principe,1938,33.91
27892,108097,Saudi Arabia,1938,32.1
27893,108098,Senegal,1938,26.7
27894,108099,Serbia,1938,49.11
27895,108102,Seychelles,1938,54.84
27896,108103,Sierra Leone,1938,24.8
27897,108104,Singapore,1938,48.63
27898,108105,Slovak Republic,1938,53.79
27899,108106,Slovenia,1938,53.31
27900,108107,Solomon Islands,1938,29.92
27901,108108,Somalia,1938,29.4
27902,108110,South Africa,1938,37.52
27903,108112,Spain,1938,47.53
27904,108113,Sri Lanka,1938,43.51
27905,108114,Sudan,1938,31.4
27906,108115,Suriname,1938,44.22
27907,108117,Swaziland,1938,32.3
27908,108118,Sweden,1938,65.57
27909,108119,Switzerland,1938,63.85
27910,108120,Syria,1938,34.38
27911,108121,Taiwan,1938,43.7
27912,108122,Tajikistan,1938,40.11
27913,108123,Tanzania,1938,32.2
27914,108124,Thailand,1938,40.3
27915,108125,Timor-Leste,1938,28.95
27916,108126,Togo,1938,31.3
27917,108128,Tonga,1938,43.66
27918,108130,Trinidad and Tobago,1938,49.81
27919,108131,Tunisia,1938,33.28
27920,108132,Turkey,1938,34.61
27921,108133,Turkmenistan,1938,38.33
27922,108136,Uganda,1938,26.7
27923,108137,Ukraine,1938,50.3
27924,108138,United Arab Emirates,1938,30.7
27925,108139,United Kingdom,1938,63.3
27926,108140,United States,1938,62.43
27927,108141,Uruguay,1938,50.01
27928,108143,Uzbekistan,1938,42.8
27929,108145,Vanuatu,1938,28.41
27930,108146,Venezuela,1938,36.3
27931,108147,West Bank and Gaza,1938,34.9
27932,108149,Western Sahara,1938,34.75
27933,108150,Vietnam,1938,35.69
27934,108151,Virgin Islands (U.S.),1938,47.47
27935,108154,Yemen,1938,23.39
27936,108156,Zambia,1938,32.6
27937,108157,Zimbabwe,1938,33.7
27938,108159,South Sudan,1938,26.67
27939,108681,Afghanistan,1939,26.79
27940,108683,Albania,1939,43.0
27941,108684,Algeria,1939,33.36
27942,108687,Angola,1939,26.98
27943,108689,Antigua and Barbuda,1939,48.43
27944,108690,Argentina,1939,58.14
27945,108691,Armenia,1939,52.27
27946,108692,Aruba,1939,49.32
27947,108693,Australia,1939,65.82
27948,108694,Austria,1939,58.1
27949,108695,Azerbaijan,1939,47.44
27950,108696,Bahamas,1939,50.08
27951,108697,Bahrain,1939,33.2
27952,108698,Bangladesh,1939,34.62
27953,108699,Barbados,1939,47.02
27954,108700,Belarus,1939,52.47
27955,108701,Belgium,1939,60.01
27956,108702,Belize,1939,44.63
27957,108703,Benin,1939,31.0
27958,108705,Bhutan,1939,28.8
27959,108706,Bolivia,1939,33.0
27960,108707,Bosnia and Herzegovina,1939,45.44
27961,108708,Botswana,1939,33.6
27962,108709,Brazil,1939,36.18
27963,108711,Brunei,1939,48.89
27964,108712,Bulgaria,1939,52.26
27965,108713,Burkina Faso,1939,29.2
27966,108714,Burundi,1939,31.5
27967,108715,Cambodia,1939,35.0
27968,108716,Cameroon,1939,28.75
27969,108717,Canada,1939,63.74
27970,108718,Cape Verde,1939,37.53
27971,108720,Central African Republic,1939,30.0
27972,108721,Chad,1939,30.9
27973,108723,Chile,1939,41.06
27974,108724,China,1939,34.11
27975,108727,Colombia,1939,37.48
27976,108728,Comoros,1939,32.1
27977,108729,"Congo, Dem. Rep.",1939,31.6
27978,108730,"Congo, Rep.",1939,32.7
27979,108732,Costa Rica,1939,46.43
27980,108733,Cote d'Ivoire,1939,31.16
27981,108734,Croatia,1939,51.4
27982,108735,Cuba,1939,46.89
27983,108736,Cyprus,1939,50.13
27984,108737,Czech Republic,1939,59.22
27985,108739,Denmark,1939,65.83
27986,108740,Djibouti,1939,29.9
27987,108742,Dominican Republic,1939,33.74
27988,108744,Ecuador,1939,32.9
27989,108745,Egypt,1939,36.0
27990,108746,El Salvador,1939,35.25
27991,108747,Equatorial Guinea,1939,29.8
27992,108748,Eritrea,1939,30.2
27993,108750,Estonia,1939,58.3
27994,108751,Ethiopia,1939,29.0
27995,108754,Fiji,1939,40.11
27996,108755,Finland,1939,54.67
27997,108756,France,1939,59.62
27998,108757,French Guiana,1939,42.68
27999,108758,French Polynesia,1939,36.8
28000,108759,Gabon,1939,30.6
28001,108760,Gambia,1939,28.8
28002,108761,Georgia,1939,50.14
28003,108762,Germany,1939,61.0
28004,108763,Ghana,1939,35.35
28005,108765,Greece,1939,53.82
28006,108766,Greenland,1939,37.85
28007,108767,Grenada,1939,48.89
28008,108768,Guadeloupe,1939,42.55
28009,108769,Guam,1939,43.53
28010,108770,Guatemala,1939,29.59
28011,108772,Guinea,1939,30.94
28012,108773,Guinea-Bissau,1939,35.05
28013,108774,Guyana,1939,48.41
28014,108775,Haiti,1939,29.0
28015,108777,Honduras,1939,37.03
28016,108778,"Hong Kong, China",1939,52.14
28017,108779,Hungary,1939,56.32
28018,108780,Iceland,1939,65.99
28019,108781,India,1939,31.94
28020,108782,Indonesia,1939,35.75
28021,108783,Iran,1939,25.6
28022,108784,Iraq,1939,31.2
28023,108785,Ireland,1939,59.56
28024,108787,Israel,1939,40.58
28025,108788,Italy,1939,57.64
28026,108789,Jamaica,1939,48.5
28027,108790,Japan,1939,49.0
28028,108792,Jordan,1939,35.18
28029,108793,Kazakhstan,1939,44.47
28030,108794,Kenya,1939,26.99
28031,108795,Kiribati,1939,30.43
28032,108796,North Korea,1939,43.15
28033,108797,South Korea,1939,43.15
28034,108800,Kuwait,1939,26.0
28035,108801,Kyrgyz Republic,1939,42.21
28036,108802,Lao,1939,31.9
28037,108803,Latvia,1939,59.27
28038,108804,Lebanon,1939,29.7
28039,108805,Lesotho,1939,32.8
28040,108806,Liberia,1939,31.1
28041,108807,Libya,1939,33.1
28042,108809,Lithuania,1939,55.0
28043,108810,Luxembourg,1939,60.35
28044,108811,"Macao, China",1939,50.72
28045,108812,"Macedonia, FYR",1939,46.13
28046,108813,Madagascar,1939,30.5
28047,108814,Malawi,1939,30.3
28048,108815,Malaysia,1939,40.9
28049,108816,Maldives,1939,32.65
28050,108817,Mali,1939,26.41
28051,108818,Malta,1939,59.0
28052,108820,Martinique,1939,45.05
28053,108821,Mauritania,1939,32.0
28054,108822,Mauritius,1939,34.54
28055,108823,Mayotte,1939,32.5
28056,108824,Mexico,1939,45.5
28057,108825,"Micronesia, Fed. Sts.",1939,41.86
28058,108826,Moldova,1939,46.45
28059,108828,Mongolia,1939,31.8
28060,108829,Montenegro,1939,50.46
28061,108831,Morocco,1939,33.1
28062,108832,Mozambique,1939,30.28
28063,108833,Myanmar,1939,30.8
28064,108834,Namibia,1939,32.4
28065,108836,Nepal,1939,32.8
28066,108837,Netherlands,1939,67.73
28067,108838,Netherlands Antilles,1939,49.3
28068,108839,New Caledonia,1939,38.93
28069,108840,New Zealand,1939,64.84
28070,108842,Nicaragua,1939,33.94
28071,108843,Niger,1939,30.8
28072,108844,Nigeria,1939,30.4
28073,108849,Norway,1939,67.36
28074,108850,Oman,1939,32.3
28075,108851,Pakistan,1939,32.08
28076,108853,Panama,1939,41.75
28077,108854,Papua New Guinea,1939,31.5
28078,108855,Paraguay,1939,46.07
28079,108856,Peru,1939,35.7
28080,108857,Philippines,1939,41.23
28081,108859,Poland,1939,45.0
28082,108860,Portugal,1939,50.37
28083,108861,Puerto Rico,1939,45.47
28084,108862,Qatar,1939,30.8
28085,108863,Reunion,1939,33.0
28086,108864,Romania,1939,49.44
28087,108865,Russia,1939,43.6
28088,108866,Rwanda,1939,35.12
28089,108870,St. Lucia,1939,42.9
28090,108872,St. Vincent and the Grenadines,1939,40.88
28091,108874,Samoa,1939,31.49
28092,108876,Sao Tome and Principe,1939,34.88
28093,108877,Saudi Arabia,1939,32.1
28094,108878,Senegal,1939,27.0
28095,108879,Serbia,1939,49.86
28096,108882,Seychelles,1939,55.11
28097,108883,Sierra Leone,1939,24.84
28098,108884,Singapore,1939,49.45
28099,108885,Slovak Republic,1939,54.1
28100,108886,Slovenia,1939,54.24
28101,108887,Solomon Islands,1939,31.12
28102,108888,Somalia,1939,29.4
28103,108890,South Africa,1939,38.02
28104,108892,Spain,1939,47.09
28105,108893,Sri Lanka,1939,42.64
28106,108894,Sudan,1939,31.4
28107,108895,Suriname,1939,45.09
28108,108897,Swaziland,1939,32.3
28109,108898,Sweden,1939,66.4
28110,108899,Switzerland,1939,64.01
28111,108900,Syria,1939,35.48
28112,108901,Taiwan,1939,43.6
28113,108902,Tajikistan,1939,42.51
28114,108903,Tanzania,1939,32.2
28115,108904,Thailand,1939,40.3
28116,108905,Timor-Leste,1939,28.95
28117,108906,Togo,1939,31.3
28118,108908,Tonga,1939,44.85
28119,108910,Trinidad and Tobago,1939,50.39
28120,108911,Tunisia,1939,33.69
28121,108912,Turkey,1939,33.79
28122,108913,Turkmenistan,1939,40.73
28123,108916,Uganda,1939,27.0
28124,108917,Ukraine,1939,50.1
28125,108918,United Arab Emirates,1939,30.7
28126,108919,United Kingdom,1939,63.69
28127,108920,United States,1939,63.12
28128,108921,Uruguay,1939,51.33
28129,108923,Uzbekistan,1939,45.2
28130,108925,Vanuatu,1939,29.44
28131,108926,Venezuela,1939,37.5
28132,108927,West Bank and Gaza,1939,35.84
28133,108929,Western Sahara,1939,34.75
28134,108930,Vietnam,1939,37.04
28135,108931,Virgin Islands (U.S.),1939,48.3
28136,108934,Yemen,1939,23.39
28137,108936,Zambia,1939,32.6
28138,108937,Zimbabwe,1939,33.7
28139,108939,South Sudan,1939,26.67
28140,109461,Afghanistan,1940,26.78
28141,109463,Albania,1940,42.0
28142,109464,Algeria,1940,33.72
28143,109467,Angola,1940,26.98
28144,109469,Antigua and Barbuda,1940,49.26
28145,109470,Argentina,1940,59.1
28146,109471,Armenia,1940,49.8
28147,109472,Aruba,1940,50.14
28148,109473,Australia,1940,66.26
28149,109474,Austria,1940,57.8
28150,109475,Azerbaijan,1940,44.97
28151,109476,Bahamas,1940,50.9
28152,109477,Bahrain,1940,33.92
28153,109478,Bangladesh,1940,35.37
28154,109479,Barbados,1940,47.85
28155,109480,Belarus,1940,52.27
28156,109481,Belgium,1940,55.96
28157,109482,Belize,1940,45.55
28158,109483,Benin,1940,31.0
28159,109485,Bhutan,1940,28.8
28160,109486,Bolivia,1940,33.0
28161,109487,Bosnia and Herzegovina,1940,45.98
28162,109488,Botswana,1940,33.6
28163,109489,Brazil,1940,36.64
28164,109491,Brunei,1940,49.6
28165,109492,Bulgaria,1940,52.48
28166,109493,Burkina Faso,1940,29.2
28167,109494,Burundi,1940,31.5
28168,109495,Cambodia,1940,34.0
28169,109496,Cameroon,1940,28.75
28170,109497,Canada,1940,64.01
28171,109498,Cape Verde,1940,38.47
28172,109500,Central African Republic,1940,30.0
28173,109501,Chad,1940,30.9
28174,109503,Chile,1940,42.04
28175,109504,China,1940,34.36
28176,109507,Colombia,1940,38.35
28177,109508,Comoros,1940,32.1
28178,109509,"Congo, Dem. Rep.",1940,31.6
28179,109510,"Congo, Rep.",1940,32.7
28180,109512,Costa Rica,1940,46.9
28181,109513,Cote d'Ivoire,1940,31.16
28182,109514,Croatia,1940,52.2
28183,109515,Cuba,1940,47.47
28184,109516,Cyprus,1940,50.96
28185,109517,Czech Republic,1940,59.0
28186,109519,Denmark,1940,66.27
28187,109520,Djibouti,1940,29.9
28188,109522,Dominican Republic,1940,34.7
28189,109524,Ecuador,1940,34.21
28190,109525,Egypt,1940,34.4
28191,109526,El Salvador,1940,35.98
28192,109527,Equatorial Guinea,1940,29.8
28193,109528,Eritrea,1940,30.2
28194,109530,Estonia,1940,56.8
28195,109531,Ethiopia,1940,28.0
28196,109534,Fiji,1940,41.11
28197,109535,Finland,1940,46.65
28198,109536,France,1940,49.45
28199,109537,French Guiana,1940,43.55
28200,109538,French Polynesia,1940,37.6
28201,109539,Gabon,1940,30.6
28202,109540,Gambia,1940,28.8
28203,109541,Georgia,1940,47.67
28204,109542,Germany,1940,60.66
28205,109543,Ghana,1940,35.87
28206,109545,Greece,1940,54.34
28207,109546,Greenland,1940,39.35
28208,109547,Grenada,1940,49.48
28209,109548,Guadeloupe,1940,43.38
28210,109549,Guam,1940,44.68
28211,109550,Guatemala,1940,30.35
28212,109552,Guinea,1940,30.95
28213,109553,Guinea-Bissau,1940,35.39
28214,109554,Guyana,1940,49.19
28215,109555,Haiti,1940,29.0
28216,109557,Honduras,1940,37.37
28217,109558,"Hong Kong, China",1940,53.05
28218,109559,Hungary,1940,57.0
28219,109560,Iceland,1940,65.79
28220,109561,India,1940,32.26
28221,109562,Indonesia,1940,36.13
28222,109563,Iran,1940,25.6
28223,109564,Iraq,1940,31.2
28224,109565,Ireland,1940,59.78
28225,109567,Israel,1940,42.72
28226,109568,Italy,1940,56.95
28227,109569,Jamaica,1940,47.6
28228,109570,Japan,1940,49.0
28229,109572,Jordan,1940,36.05
28230,109573,Kazakhstan,1940,42.0
28231,109574,Kenya,1940,27.29
28232,109575,Kiribati,1940,31.54
28233,109576,North Korea,1940,43.73
28234,109577,South Korea,1940,43.73
28235,109580,Kuwait,1940,28.3
28236,109581,Kyrgyz Republic,1940,39.74
28237,109582,Lao,1940,31.5
28238,109583,Latvia,1940,52.0
28239,109584,Lebanon,1940,29.7
28240,109585,Lesotho,1940,32.8
28241,109586,Liberia,1940,31.1
28242,109587,Libya,1940,32.8
28243,109589,Lithuania,1940,51.0
28244,109590,Luxembourg,1940,61.95
28245,109591,"Macao, China",1940,51.56
28246,109592,"Macedonia, FYR",1940,46.66
28247,109593,Madagascar,1940,30.5
28248,109594,Malawi,1940,30.3
28249,109595,Malaysia,1940,42.04
28250,109596,Maldives,1940,32.65
28251,109597,Mali,1940,26.41
28252,109598,Malta,1940,57.5
28253,109600,Martinique,1940,45.88
28254,109601,Mauritania,1940,32.0
28255,109602,Mauritius,1940,37.23
28256,109603,Mayotte,1940,32.5
28257,109604,Mexico,1940,39.2
28258,109605,"Micronesia, Fed. Sts.",1940,42.95
28259,109606,Moldova,1940,47.51
28260,109608,Mongolia,1940,31.8
28261,109609,Montenegro,1940,51.25
28262,109611,Morocco,1940,33.1
28263,109612,Mozambique,1940,30.28
28264,109613,Myanmar,1940,30.8
28265,109614,Namibia,1940,32.4
28266,109616,Nepal,1940,32.8
28267,109617,Netherlands,1940,65.4
28268,109618,Netherlands Antilles,1940,50.13
28269,109619,New Caledonia,1940,39.85
28270,109620,New Zealand,1940,65.29
28271,109622,Nicaragua,1940,34.47
28272,109623,Niger,1940,30.8
28273,109624,Nigeria,1940,30.4
28274,109629,Norway,1940,65.89
28275,109630,Oman,1940,32.3
28276,109631,Pakistan,1940,32.44
28277,109633,Panama,1940,42.4
28278,109634,Papua New Guinea,1940,31.5
28279,109635,Paraguay,1940,47.58
28280,109636,Peru,1940,35.7
28281,109637,Philippines,1940,42.46
28282,109639,Poland,1940,44.7
28283,109640,Portugal,1940,51.43
28284,109641,Puerto Rico,1940,46.01
28285,109642,Qatar,1940,30.8
28286,109643,Reunion,1940,33.0
28287,109644,Romania,1940,50.5
28288,109645,Russia,1940,41.2
28289,109646,Rwanda,1940,35.53
28290,109650,St. Lucia,1940,43.73
28291,109652,St. Vincent and the Grenadines,1940,41.71
28292,109654,Samoa,1940,32.71
28293,109656,Sao Tome and Principe,1940,35.85
28294,109657,Saudi Arabia,1940,32.1
28295,109658,Senegal,1940,27.3
28296,109659,Serbia,1940,50.62
28297,109662,Seychelles,1940,55.37
28298,109663,Sierra Leone,1940,24.89
28299,109664,Singapore,1940,50.26
28300,109665,Slovak Republic,1940,54.0
28301,109666,Slovenia,1940,55.17
28302,109667,Solomon Islands,1940,32.33
28303,109668,Somalia,1940,29.4
28304,109670,South Africa,1940,38.52
28305,109672,Spain,1940,48.39
28306,109673,Sri Lanka,1940,44.02
28307,109674,Sudan,1940,31.4
28308,109675,Suriname,1940,45.96
28309,109677,Swaziland,1940,32.3
28310,109678,Sweden,1940,66.74
28311,109679,Switzerland,1940,63.58
28312,109680,Syria,1940,36.57
28313,109681,Taiwan,1940,43.8
28314,109682,Tajikistan,1940,40.04
28315,109683,Tanzania,1940,32.2
28316,109684,Thailand,1940,39.3
28317,109685,Timor-Leste,1940,28.95
28318,109686,Togo,1940,31.3
28319,109688,Tonga,1940,46.04
28320,109690,Trinidad and Tobago,1940,50.98
